,key,accn,unit,val,form,end,filed,fy
241,AccruedIncomeTaxesNoncurrent,0000320193-20-000096,USD,28170000000.0,10-K,2020-09-26,2020-10-30,2020
242,AccruedIncomeTaxesNoncurrent,0000320193-21-000010,USD,28170000000.0,10-Q,2020-09-26,2021-01-28,2021
243,AccruedIncomeTaxesNoncurrent,0000320193-21-000056,USD,28170000000.0,10-Q,2020-09-26,2021-04-29,2021
244,AccruedIncomeTaxesNoncurrent,0000320193-21-000065,USD,28170000000.0,10-Q,2020-09-26,2021-07-28,2021
245,AccruedIncomeTaxesNoncurrent,0000320193-21-000105,USD,28170000000.0,10-K,2020-09-26,2021-10-29,2021
246,AccruedIncomeTaxesNoncurrent,0000320193-21-000010,USD,28170000000.0,10-Q,2020-12-26,2021-01-28,2021
247,AccruedIncomeTaxesNoncurrent,0000320193-21-000056,USD,25162000000.0,10-Q,2021-03-27,2021-04-29,2021
248,AccruedIncomeTaxesNoncurrent,0000320193-21-000065,USD,24923000000.0,10-Q,2021-06-26,2021-07-28,2021
249,AccruedIncomeTaxesNoncurrent,0000320193-21-000105,USD,24689000000.0,10-K,2021-09-25,2021-10-29,2021
250,AccruedLiabilities,0001193125-09-153165,USD,3719000000.0,10-Q,2008-09-27,2009-07-22,2009
251,AccruedLiabilities,0001193125-09-153165,USD,3338000000.0,10-Q,2009-06-27,2009-07-22,2009
252,AccruedLiabilitiesCurrent,0001193125-10-012091,USD,4224000000.0,10-K/A,2008-09-27,2010-01-25,2009
253,AccruedLiabilitiesCurrent,0001193125-09-214859,USD,3719000000.0,10-K,2008-09-27,2009-10-27,2009
254,AccruedLiabilitiesCurrent,0001193125-10-238044,USD,3852000000.0,10-K,2009-09-26,2010-10-27,2010
255,AccruedLiabilitiesCurrent,0001193125-10-162840,USD,3852000000.0,10-Q,2009-09-26,2010-07-21,2010
256,AccruedLiabilitiesCurrent,0001193125-10-088957,USD,3852000000.0,10-Q,2009-09-26,2010-04-21,2010
257,AccruedLiabilitiesCurrent,0001193125-10-012091,USD,3852000000.0,10-K/A,2009-09-26,2010-01-25,2009
258,AccruedLiabilitiesCurrent,0001193125-10-012085,USD,3852000000.0,10-Q,2009-09-26,2010-01-25,2010
259,AccruedLiabilitiesCurrent,0001193125-09-214859,USD,3376000000.0,10-K,2009-09-26,2009-10-27,2009
260,AccruedLiabilitiesCurrent,0001193125-10-012085,USD,3996000000.0,10-Q,2009-12-26,2010-01-25,2010
261,AccruedLiabilitiesCurrent,0001193125-10-088957,USD,4021000000.0,10-Q,2010-03-27,2010-04-21,2010
262,AccruedLiabilitiesCurrent,0001193125-10-162840,USD,4452000000.0,10-Q,2010-06-26,2010-07-21,2010
263,AccruedLiabilitiesCurrent,0001193125-11-282113,USD,5723000000.0,10-K,2010-09-25,2011-10-26,2011
264,AccruedLiabilitiesCurrent,0001193125-11-192493,USD,5723000000.0,10-Q,2010-09-25,2011-07-20,2011
265,AccruedLiabilitiesCurrent,0001193125-11-104388,USD,5723000000.0,10-Q,2010-09-25,2011-04-21,2011
266,AccruedLiabilitiesCurrent,0001193125-11-010144,USD,5723000000.0,10-Q,2010-09-25,2011-01-19,2011
267,AccruedLiabilitiesCurrent,0001193125-10-238044,USD,5723000000.0,10-K,2010-09-25,2010-10-27,2010
268,AccruedLiabilitiesCurrent,0001193125-11-010144,USD,5953000000.0,10-Q,2010-12-25,2011-01-19,2011
269,AccruedLiabilitiesCurrent,0001193125-11-104388,USD,7022000000.0,10-Q,2011-03-26,2011-04-21,2011
270,AccruedLiabilitiesCurrent,0001193125-11-192493,USD,7597000000.0,10-Q,2011-06-25,2011-07-20,2011
271,AccruedLiabilitiesCurrent,0001193125-13-170623,USD,9247000000.0,8-K,2011-09-24,2013-04-24,2012
272,AccruedLiabilitiesCurrent,0001193125-12-444068,USD,9247000000.0,10-K,2011-09-24,2012-10-31,2012
273,AccruedLiabilitiesCurrent,0001193125-12-314552,USD,9247000000.0,10-Q,2011-09-24,2012-07-25,2012
274,AccruedLiabilitiesCurrent,0001193125-12-182321,USD,9247000000.0,10-Q,2011-09-24,2012-04-25,2012
275,AccruedLiabilitiesCurrent,0001193125-12-023398,USD,9247000000.0,10-Q,2011-09-24,2012-01-25,2012
276,AccruedLiabilitiesCurrent,0001193125-11-282113,USD,9247000000.0,10-K,2011-09-24,2011-10-26,2011
277,AccruedLiabilitiesCurrent,0001193125-12-023398,USD,11500000000.0,10-Q,2011-12-31,2012-01-25,2012
278,AccruedLiabilitiesCurrent,0001193125-12-182321,USD,9778000000.0,10-Q,2012-03-31,2012-04-25,2012
279,AccruedLiabilitiesCurrent,0001193125-12-314552,USD,10430000000.0,10-Q,2012-06-30,2012-07-25,2012
280,AccruedLiabilitiesCurrent,0001193125-13-416534,USD,11414000000.0,10-K,2012-09-29,2013-10-30,2013
281,AccruedLiabilitiesCurrent,0001193125-13-300670,USD,11414000000.0,10-Q,2012-09-29,2013-07-24,2013
282,AccruedLiabilitiesCurrent,0001193125-13-170623,USD,11414000000.0,8-K,2012-09-29,2013-04-24,2012
283,AccruedLiabilitiesCurrent,0001193125-13-168288,USD,11414000000.0,10-Q,2012-09-29,2013-04-24,2013
284,AccruedLiabilitiesCurrent,0001193125-13-022339,USD,11414000000.0,10-Q,2012-09-29,2013-01-24,2013
285,AccruedLiabilitiesCurrent,0001193125-12-444068,USD,11414000000.0,10-K,2012-09-29,2012-10-31,2012
286,AccruedLiabilitiesCurrent,0001193125-13-022339,USD,13207000000.0,10-Q,2012-12-29,2013-01-24,2013
287,AccruedLiabilitiesCurrent,0001193125-13-168288,USD,13331000000.0,10-Q,2013-03-30,2013-04-24,2013
288,AccruedLiabilitiesCurrent,0001193125-13-300670,USD,13470000000.0,10-Q,2013-06-29,2013-07-24,2013
289,AccruedLiabilitiesCurrent,0001193125-15-023732,USD,13856000000.0,8-K,2013-09-28,2015-01-28,2014
290,AccruedLiabilitiesCurrent,0001193125-14-383437,USD,13856000000.0,10-K,2013-09-28,2014-10-27,2014
291,AccruedLiabilitiesCurrent,0001193125-14-277160,USD,13856000000.0,10-Q,2013-09-28,2014-07-23,2014
292,AccruedLiabilitiesCurrent,0001193125-14-157311,USD,13856000000.0,10-Q,2013-09-28,2014-04-24,2014
293,AccruedLiabilitiesCurrent,0001193125-14-024487,USD,13856000000.0,10-Q,2013-09-28,2014-01-28,2014
294,AccruedLiabilitiesCurrent,0001193125-13-416534,USD,13856000000.0,10-K,2013-09-28,2013-10-30,2013
295,AccruedLiabilitiesCurrent,0001193125-14-024487,USD,15824000000.0,10-Q,2013-12-28,2014-01-28,2014
296,AccruedLiabilitiesCurrent,0001193125-14-157311,USD,15984000000.0,10-Q,2014-03-29,2014-04-24,2014
297,AccruedLiabilitiesCurrent,0001193125-14-277160,USD,15264000000.0,10-Q,2014-06-28,2014-07-23,2014
298,AccruedLiabilitiesCurrent,0001193125-15-356351,USD,18453000000.0,10-K,2014-09-27,2015-10-28,2015
299,AccruedLiabilitiesCurrent,0001193125-15-259935,USD,18453000000.0,10-Q,2014-09-27,2015-07-22,2015
300,AccruedLiabilitiesCurrent,0001193125-15-153166,USD,18453000000.0,10-Q,2014-09-27,2015-04-28,2015
301,AccruedLiabilitiesCurrent,0001193125-15-023732,USD,18453000000.0,8-K,2014-09-27,2015-01-28,2014
302,AccruedLiabilitiesCurrent,0001193125-15-023697,USD,18453000000.0,10-Q,2014-09-27,2015-01-28,2015
303,AccruedLiabilitiesCurrent,0001193125-14-383437,USD,18453000000.0,10-K,2014-09-27,2014-10-27,2014
304,AccruedLiabilitiesCurrent,0001193125-15-023697,USD,22724000000.0,10-Q,2014-12-27,2015-01-28,2015
305,AccruedLiabilitiesCurrent,0001193125-15-153166,USD,22827000000.0,10-Q,2015-03-28,2015-04-28,2015
306,AccruedLiabilitiesCurrent,0001193125-15-259935,USD,22724000000.0,10-Q,2015-06-27,2015-07-22,2015
307,AccruedLiabilitiesCurrent,0001628280-16-020309,USD,25181000000.0,10-K,2015-09-26,2016-10-26,2016
308,AccruedLiabilitiesCurrent,0001628280-16-017809,USD,25181000000.0,10-Q,2015-09-26,2016-07-27,2016
309,AccruedLiabilitiesCurrent,0001193125-16-559625,USD,25181000000.0,10-Q,2015-09-26,2016-04-27,2016
310,AccruedLiabilitiesCurrent,0001193125-16-439878,USD,25181000000.0,10-Q,2015-09-26,2016-01-27,2016
311,AccruedLiabilitiesCurrent,0001193125-15-356351,USD,25181000000.0,10-K,2015-09-26,2015-10-28,2015
312,AccruedLiabilitiesCurrent,0001193125-16-439878,USD,24032000000.0,10-Q,2015-12-26,2016-01-27,2016
313,AccruedLiabilitiesCurrent,0001193125-16-559625,USD,23208000000.0,10-Q,2016-03-26,2016-04-27,2016
314,AccruedLiabilitiesCurrent,0001628280-16-017809,USD,20820000000.0,10-Q,2016-06-25,2016-07-27,2016
315,AccruedLiabilitiesCurrent,0001628280-17-004790,USD,22027000000.0,10-Q,2016-09-24,2017-05-03,2017
316,AccruedLiabilitiesCurrent,0001628280-17-000717,USD,22027000000.0,10-Q,2016-09-24,2017-02-01,2017
317,AccruedLiabilitiesCurrent,0001628280-16-020309,USD,22027000000.0,10-K,2016-09-24,2016-10-26,2016
318,AccruedLiabilitiesCurrent,0000320193-17-000070,USD,22027000000.0,10-K,2016-09-24,2017-11-03,2017
319,AccruedLiabilitiesCurrent,0000320193-17-000009,USD,22027000000.0,10-Q,2016-09-24,2017-08-02,2017
320,AccruedLiabilitiesCurrent,0001628280-17-000717,USD,23739000000.0,10-Q,2016-12-31,2017-02-01,2017
321,AccruedLiabilitiesCurrent,0001628280-17-004790,USD,23096000000.0,10-Q,2017-04-01,2017-05-03,2017
322,AccruedLiabilitiesCurrent,0000320193-17-000009,USD,23304000000.0,10-Q,2017-07-01,2017-08-02,2017
323,AccruedLiabilitiesCurrent,0000320193-18-000100,USD,25744000000.0,10-Q,2017-09-30,2018-08-01,2018
324,AccruedLiabilitiesCurrent,0000320193-18-000070,USD,25744000000.0,10-Q,2017-09-30,2018-05-02,2018
325,AccruedLiabilitiesCurrent,0000320193-18-000007,USD,25744000000.0,10-Q,2017-09-30,2018-02-02,2018
326,AccruedLiabilitiesCurrent,0000320193-17-000070,USD,25744000000.0,10-K,2017-09-30,2017-11-03,2017
327,AccruedLiabilitiesCurrent,0000320193-18-000007,USD,26281000000.0,10-Q,2017-12-30,2018-02-02,2018
328,AccruedLiabilitiesCurrent,0000320193-18-000070,USD,26756000000.0,10-Q,2018-03-31,2018-05-02,2018
329,AccruedLiabilitiesCurrent,0000320193-18-000100,USD,25184000000.0,10-Q,2018-06-30,2018-08-01,2018
330,AccruedMarketingCostsCurrent,0001193125-13-170623,USD,598000000.0,8-K,2011-09-24,2013-04-24,2012
331,AccruedMarketingCostsCurrent,0001193125-12-444068,USD,598000000.0,10-K,2011-09-24,2012-10-31,2012
332,AccruedMarketingCostsCurrent,0001193125-12-314552,USD,598000000.0,10-Q,2011-09-24,2012-07-25,2012
333,AccruedMarketingCostsCurrent,0001193125-12-182321,USD,598000000.0,10-Q,2011-09-24,2012-04-25,2012
334,AccruedMarketingCostsCurrent,0001193125-12-182321,USD,561000000.0,10-Q,2012-03-31,2012-04-25,2012
335,AccruedMarketingCostsCurrent,0001193125-12-314552,USD,581000000.0,10-Q,2012-06-30,2012-07-25,2012
336,AccruedMarketingCostsCurrent,0001193125-13-416534,USD,910000000.0,10-K,2012-09-29,2013-10-30,2013
337,AccruedMarketingCostsCurrent,0001193125-13-300670,USD,910000000.0,10-Q,2012-09-29,2013-07-24,2013
338,AccruedMarketingCostsCurrent,0001193125-13-170623,USD,910000000.0,8-K,2012-09-29,2013-04-24,2012
339,AccruedMarketingCostsCurrent,0001193125-13-168288,USD,910000000.0,10-Q,2012-09-29,2013-04-24,2013
340,AccruedMarketingCostsCurrent,0001193125-13-022339,USD,910000000.0,10-Q,2012-09-29,2013-01-24,2013
341,AccruedMarketingCostsCurrent,0001193125-12-444068,USD,910000000.0,10-K,2012-09-29,2012-10-31,2012
342,AccruedMarketingCostsCurrent,0001193125-13-022339,USD,815000000.0,10-Q,2012-12-29,2013-01-24,2013
343,AccruedMarketingCostsCurrent,0001193125-13-168288,USD,769000000.0,10-Q,2013-03-30,2013-04-24,2013
344,AccruedMarketingCostsCurrent,0001193125-13-300670,USD,1152000000.0,10-Q,2013-06-29,2013-07-24,2013
345,AccruedMarketingCostsCurrent,0001193125-15-023732,USD,1291000000.0,8-K,2013-09-28,2015-01-28,2014
346,AccruedMarketingCostsCurrent,0001193125-14-383437,USD,1291000000.0,10-K,2013-09-28,2014-10-27,2014
347,AccruedMarketingCostsCurrent,0001193125-14-277160,USD,1291000000.0,10-Q,2013-09-28,2014-07-23,2014
348,AccruedMarketingCostsCurrent,0001193125-14-157311,USD,1291000000.0,10-Q,2013-09-28,2014-04-24,2014
349,AccruedMarketingCostsCurrent,0001193125-14-024487,USD,1291000000.0,10-Q,2013-09-28,2014-01-28,2014
350,AccruedMarketingCostsCurrent,0001193125-13-416534,USD,1291000000.0,10-K,2013-09-28,2013-10-30,2013
351,AccruedMarketingCostsCurrent,0001193125-14-024487,USD,1143000000.0,10-Q,2013-12-28,2014-01-28,2014
352,AccruedMarketingCostsCurrent,0001193125-14-157311,USD,1403000000.0,10-Q,2014-03-29,2014-04-24,2014
353,AccruedMarketingCostsCurrent,0001193125-14-277160,USD,1686000000.0,10-Q,2014-06-28,2014-07-23,2014
354,AccruedMarketingCostsCurrent,0001193125-15-259935,USD,2321000000.0,10-Q,2014-09-27,2015-07-22,2015
355,AccruedMarketingCostsCurrent,0001193125-15-153166,USD,2321000000.0,10-Q,2014-09-27,2015-04-28,2015
356,AccruedMarketingCostsCurrent,0001193125-15-023732,USD,2321000000.0,8-K,2014-09-27,2015-01-28,2014
357,AccruedMarketingCostsCurrent,0001193125-15-023697,USD,2321000000.0,10-Q,2014-09-27,2015-01-28,2015
358,AccruedMarketingCostsCurrent,0001193125-14-383437,USD,2321000000.0,10-K,2014-09-27,2014-10-27,2014
359,AccruedMarketingCostsCurrent,0001193125-15-023697,USD,1960000000.0,10-Q,2014-12-27,2015-01-28,2015
360,AccruedMarketingCostsCurrent,0001193125-15-153166,USD,1384000000.0,10-Q,2015-03-28,2015-04-28,2015
361,AccruedMarketingCostsCurrent,0001193125-15-259935,USD,1651000000.0,10-Q,2015-06-27,2015-07-22,2015
362,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-12-182321,USD,3991000000.0,10-Q,2011-09-24,2012-04-25,2012
363,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-12-314552,USD,3991000000.0,10-Q,2011-09-24,2012-07-25,2012
364,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-12-444068,USD,3991000000.0,10-K,2011-09-24,2012-10-31,2012
365,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-170623,USD,3991000000.0,8-K,2011-09-24,2013-04-24,2012
366,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-12-182321,USD,5094000000.0,10-Q,2012-03-31,2012-04-25,2012
367,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-12-314552,USD,5718000000.0,10-Q,2012-06-30,2012-07-25,2012
368,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-12-444068,USD,6435000000.0,10-K,2012-09-29,2012-10-31,2012
369,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-022339,USD,6435000000.0,10-Q,2012-09-29,2013-01-24,2013
370,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-168288,USD,6435000000.0,10-Q,2012-09-29,2013-04-24,2013
371,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-170623,USD,6435000000.0,8-K,2012-09-29,2013-04-24,2012
372,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-300670,USD,6435000000.0,10-Q,2012-09-29,2013-07-24,2013
373,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-416534,USD,6435000000.0,10-K,2012-09-29,2013-10-30,2013
374,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-022339,USD,7792000000.0,10-Q,2012-12-29,2013-01-24,2013
375,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-168288,USD,9168000000.0,10-Q,2013-03-30,2013-04-24,2013
376,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-300670,USD,10562000000.0,10-Q,2013-06-29,2013-07-24,2013
377,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-13-416534,USD,11922000000.0,10-K,2013-09-28,2013-10-30,2013
378,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-024487,USD,11922000000.0,10-Q,2013-09-28,2014-01-28,2014
379,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-157311,USD,11922000000.0,10-Q,2013-09-28,2014-04-24,2014
380,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-277160,USD,11922000000.0,10-Q,2013-09-28,2014-07-23,2014
381,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-383437,USD,11922000000.0,10-K,2013-09-28,2014-10-27,2014
382,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-023732,USD,11922000000.0,8-K,2013-09-28,2015-01-28,2014
383,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-024487,USD,13800000000.0,10-Q,2013-12-28,2014-01-28,2014
384,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-157311,USD,15286000000.0,10-Q,2014-03-29,2014-04-24,2014
385,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-277160,USD,16868000000.0,10-Q,2014-06-28,2014-07-23,2014
386,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-14-383437,USD,18391000000.0,10-K,2014-09-27,2014-10-27,2014
387,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-023697,USD,18391000000.0,10-Q,2014-09-27,2015-01-28,2015
388,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-023732,USD,18391000000.0,8-K,2014-09-27,2015-01-28,2014
389,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-153166,USD,18391000000.0,10-Q,2014-09-27,2015-04-28,2015
390,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-259935,USD,18391000000.0,10-Q,2014-09-27,2015-07-22,2015
391,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-356351,USD,18391000000.0,10-K,2014-09-27,2015-10-28,2015
392,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-023697,USD,20355000000.0,10-Q,2014-12-27,2015-01-28,2015
393,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-153166,USD,22309000000.0,10-Q,2015-03-28,2015-04-28,2015
394,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-259935,USD,24395000000.0,10-Q,2015-06-27,2015-07-22,2015
395,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-15-356351,USD,26786000000.0,10-K,2015-09-26,2015-10-28,2015
396,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-16-439878,USD,26786000000.0,10-Q,2015-09-26,2016-01-27,2016
397,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-16-559625,USD,26786000000.0,10-Q,2015-09-26,2016-04-27,2016
398,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-16-017809,USD,26786000000.0,10-Q,2015-09-26,2016-07-27,2016
399,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-16-020309,USD,26786000000.0,10-K,2015-09-26,2016-10-26,2016
400,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-16-439878,USD,29042000000.0,10-Q,2015-12-26,2016-01-27,2016
401,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001193125-16-559625,USD,30848000000.0,10-Q,2016-03-26,2016-04-27,2016
402,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-16-017809,USD,32543000000.0,10-Q,2016-06-25,2016-07-27,2016
403,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-16-020309,USD,34235000000.0,10-K,2016-09-24,2016-10-26,2016
404,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-17-000717,USD,34235000000.0,10-Q,2016-09-24,2017-02-01,2017
405,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-17-004790,USD,34235000000.0,10-Q,2016-09-24,2017-05-03,2017
406,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-17-000009,USD,34235000000.0,10-Q,2016-09-24,2017-08-02,2017
407,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-17-000070,USD,34235000000.0,10-K,2016-09-24,2017-11-03,2017
408,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-17-000717,USD,36249000000.0,10-Q,2016-12-31,2017-02-01,2017
409,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0001628280-17-004790,USD,37961000000.0,10-Q,2017-04-01,2017-05-03,2017
410,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-17-000009,USD,39695000000.0,10-Q,2017-07-01,2017-08-02,2017
411,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-17-000070,USD,41293000000.0,10-K,2017-09-30,2017-11-03,2017
412,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000007,USD,41293000000.0,10-Q,2017-09-30,2018-02-02,2018
413,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000070,USD,41293000000.0,10-Q,2017-09-30,2018-05-02,2018
414,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000100,USD,41293000000.0,10-Q,2017-09-30,2018-08-01,2018
415,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000145,USD,41293000000.0,10-K,2017-09-30,2018-11-05,2018
416,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000007,USD,43431000000.0,10-Q,2017-12-30,2018-02-02,2018
417,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000070,USD,45425000000.0,10-Q,2018-03-31,2018-05-02,2018
418,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000100,USD,47251000000.0,10-Q,2018-06-30,2018-08-01,2018
419,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0000320193-18-000145,USD,49099000000.0,10-K,2018-09-29,2018-11-05,2018
